aa_id,consent_id,timestamp,phone_number,fiu_id,fip_id,purpose_code,purpose,data_range_from,data_range_to,validity,filetype,signature
AA2,08be0629-f8bc-4f6c-8a7d-e92d76e6cfdc,2025-05-08T11:28:05,8062275132,FIU019,FIP015,102,Financial Reporting,2025-02-07,2025-05-06,2025-05-06,DEPOSIT,39e2bcb0f7b9f77d51045ef8043c6626b5050df4be57da5c086051c3161d2c06
AA2,9d52a347-4a6e-41bb-a0d5-bb6d8235e6a0,2025-02-07T17:11:16,8253690439,FIU042,FIP019,104,Account Query and Monitoring,2025-05-19,2025-06-26,2025-06-26,MUTUAL_FUNDS,7a8c3cf7e2da50c4578c626ea51485198970560d0b6bfe6ec434c348a415ec94
AA2,d7bdf783-fdbb-425b-954f-4dd12c0afd76,2025-02-19T14:22:09,9217329228,FIU043,FIP017,101,Personal Finance,2025-03-29,2025-06-28,2025-06-28,DEPOSIT,2afda552dda7b949c473ee7993d256008c7ed7d71b67da7bd2d289049d375188
AA2,a108a990-263e-4be6-a300-15b601ef9221,2025-04-12T09:02:23,8249216506,FIU003,FIP039,104,Account Query and Monitoring,2025-04-03,2025-09-18,2025-09-18,CREDIT_CARD,110eaf90406addd10cd3ed00b4b39a41899bd2fd6b20784fbf4f2ab9e6565b70
AA2,4ab6f101-b7a6-4f6a-90f7-05ac4afee09d,2025-01-05T10:40:20,8411423369,FIU014,FIP036,101,Personal Finance,2025-04-10,2025-05-30,2025-05-30,INSURANCE,732acf058a753c03b15cfb74d166b3933a0a7463c15dc1b3e34bf6fcac455eae
AA2,99ef959b-5da5-4169-88a4-4ce26691a122,2025-06-19T20:09:44,7267045909,FIU012,FIP027,102,Financial Reporting,2025-05-22,2025-07-03,2025-07-03,DEPOSIT,d9f3f152d721568c83ef676aa9d140189c6dd60265121899b5cfb9f4a2769b6b
AA2,0f57048f-4eb7-4d57-a047-e10f9833db67,2025-04-02T07:30:23,8829543636,FIU012,FIP026,102,Financial Reporting,2025-04-16,2025-07-30,2025-07-30,INSURANCE,8cfa8ca32a29759e742bef6203171ac13fd5ee9d8687095e116176102903fe5d
AA2,4da268e7-701a-45df-9fe4-ff4ccb2b8340,2025-04-10T13:23:02,8700563416,FIU005,FIP049,104,Account Query and Monitoring,2025-02-01,2025-07-26,2025-07-26,INSURANCE,b7341721c74df71a710799a84382695f59c2c3687aaa23c0d0112bd38e590bf3
AA2,df55b362-2306-4dd2-845c-3edfed1d14ba,2025-04-06T17:26:37,8410627888,FIU021,FIP040,104,Account Query and Monitoring,2025-02-12,2025-04-26,2025-04-26,CREDIT_CARD,92890e32edbf4d979f0f65d6585de415bf9874eb2284ba70fbb4cc55b961d624
AA2,643fa660-848b-4131-bb8a-51096322e750,2025-05-19T20:18:20,7587022468,FIU005,FIP040,102,Financial Reporting,2025-03-14,2025-06-20,2025-06-20,CREDIT_CARD,8273db5eb801f856467c7af1a9543436a12e3131c0ca63edc4a0da87183e3586
AA2,6ffaa65b-4f35-476f-bf1f-7e73b15b8e9b,2025-04-20T07:23:38,9216089734,FIU005,FIP044,102,Financial Reporting,2025-02-19,2025-04-12,2025-04-12,INSURANCE,e19be1208c94578716059921b219325998ca32fed5621957f1aada50e0ac2d5e
AA2,2ce4e53c-ef6b-42dd-bcec-f716f86938db,2025-04-20T07:06:52,8942139597,FIU013,FIP001,101,Personal Finance,2025-02-06,2025-03-31,2025-03-31,MUTUAL_FUNDS,245d53e75f44097768c4f4316ca6bda27e6b0bfb6005b1fb6de566a42a101da1
AA2,8933222e-f55e-4ddf-9322-25f61abf4974,2025-03-06T14:17:23,7046797810,FIU027,FIP008,101,Personal Finance,2025-04-09,2025-08-12,2025-08-12,CREDIT_CARD,745f0ef79b6fc609708b6e0909be302582a5e58705b98e27fcb31a02e5fa4e8b
AA2,f9d248e6-bfc1-41d6-8457-f752e07f5e72,2025-04-02T07:33:49,9256577323,FIU022,FIP048,104,Account Query and Monitoring,2025-03-03,2025-04-16,2025-04-16,CREDIT_CARD,b81b6e99483577b95b605236bbcbca0fe8cd9e3439a55147cf888b5676e3b93e
AA2,01546ca5-98a8-4e2f-9121-f982a7c7df0b,2025-05-15T05:06:03,9010657985,FIU028,FIP019,101,Personal Finance,2025-01-21,2025-06-12,2025-06-12,MUTUAL_FUNDS,677747fb1b172bd05221e690dda7096d2daa73db8a8d5f6683eed6365fd243d5
AA2,343da045-7f9b-4801-b727-52c7507a846a,2025-03-12T04:01:25,9889727926,FIU033,FIP023,104,Account Query and Monitoring,2025-03-21,2025-07-05,2025-07-05,MUTUAL_FUNDS,6a451930ac05e450a799c697ad3591764b6a0d25883f758115eeba26d3abde06
AA2,f4015de6-5f24-457a-9949-0a5836f8d464,2025-03-19T08:04:39,8967356371,FIU031,FIP050,101,Personal Finance,2025-01-11,2025-05-01,2025-05-01,MUTUAL_FUNDS,1b7891c2b3b6ddc0f736b0b0bbac3be0474776b2d8e7d507584a0b0b0b617110
AA2,b0077f89-2b13-4ce2-804a-a06ecaa1aaf8,2025-02-05T05:34:53,8215647502,FIU033,FIP034,102,Financial Reporting,2025-02-25,2025-06-15,2025-06-15,MUTUAL_FUNDS,50dc3b16fb23e0c902f12d2a463690c310d01f7ed05d5639882d53ed162bacba
AA2,2573843c-0fb9-4bbc-b3bd-a9ca9d113cb9,2025-04-17T17:06:52,8441338901,FIU027,FIP003,102,Financial Reporting,2025-04-09,2025-07-08,2025-07-08,DEPOSIT,2f7e2118bd6b462c102ed607edb81a383ef33744cfce7967a2320c0207deb703
AA2,47dcab85-40f2-4808-92bc-837b13ea4095,2025-03-10T09:46:55,9095952400,FIU038,FIP032,101,Personal Finance,2025-04-23,2025-09-20,2025-09-20,DEPOSIT,86ce1c1300c2da454bda3ce8a74374b642317e008ae8a92390b9ddcc31e2c84a
AA2,d9becb7e-83f1-45ed-a0a9-6026adab123e,2025-04-15T18:09:40,7558765362,FIU010,FIP036,104,Account Query and Monitoring,2025-04-29,2025-06-13,2025-06-13,CREDIT_CARD,8740e362765377b96da0852cf154ab3cc77ee1d30caf400fc1aba08dcb025d54
AA2,31f2ba0a-2d85-4695-8a97-123b91aa5074,2025-05-14T21:13:04,9576124883,FIU035,FIP026,103,Credit Underwriting,2025-02-09,2025-03-25,2025-03-25,DEPOSIT,298e8ba5130f9588570de263261c2066b0b301267cc78d93f8c777f16d5ad415
AA2,c09bf195-3ce8-4f7e-bfaa-70a41562dbcd,2025-05-01T22:20:12,9197521983,FIU029,FIP031,102,Financial Reporting,2025-04-28,2025-07-04,2025-07-04,INSURANCE,22eafb3342f42065d26123ac6290f7bf9aae63b860e9119fce0151985822cf2e
AA2,6fc7edb0-f0ba-4d90-90ba-5bdf76a3d7b0,2025-06-16T06:40:29,8367860578,FIU034,FIP004,104,Account Query and Monitoring,2025-04-10,2025-08-27,2025-08-27,CREDIT_CARD,08828322a6c942fa51e4d8d9b8e855780a5ac627142f4611acf890f87da547d8
AA2,53d52ead-5ab3-4d32-a05d-7d67410e0032,2025-02-08T05:22:33,7659301522,FIU034,FIP021,104,Account Query and Monitoring,2025-03-08,2025-04-26,2025-04-26,DEPOSIT,69c942f7160ac1ae683056d524b6352b3e1891cbe4d326edc62e7ac8c7bf9b97
AA2,46e3ffb6-53d1-4a59-9650-e9a3b73deb8b,2025-06-17T11:39:42,7293297140,FIU007,FIP029,104,Account Query and Monitoring,2025-05-17,2025-07-21,2025-07-21,DEPOSIT,85c40c0c469ea650641a8f33ac7c3e0e8841e7a81a46abffd8b1fa111f1bc662
AA2,f671912e-1299-451e-82c9-b0e804af89fe,2025-02-20T05:34:49,9878656716,FIU012,FIP012,101,Personal Finance,2025-04-04,2025-06-16,2025-06-16,INSURANCE,875e30b56954200381be9db965c03a18578edd58b85a2d888ec8ae64ac3954d3
AA2,66d4715b-c23d-44ac-b02d-9f204f24e692,2025-03-09T12:34:02,9732858428,FIU049,FIP040,101,Personal Finance,2025-04-16,2025-05-29,2025-05-29,INSURANCE,bde4ce82f6591d93819eeffef41471cfebc4cd104c6fdb7c87dd079b9dab8d7e
AA2,a086fe7f-7564-463a-911c-77391134966e,2025-01-11T01:41:19,8719577302,FIU045,FIP033,101,Personal Finance,2025-01-31,2025-03-04,2025-03-04,DEPOSIT,fc7b9e54b46e4a373539f73eded06058a758cfa7f8e80e282b5cc1163fb3709b
AA2,d9685361-8e3b-4c8e-b1f2-16d4fec079ef,2025-03-15T18:50:06,7735994786,FIU008,FIP038,101,Personal Finance,2025-03-22,2025-09-01,2025-09-01,DEPOSIT,c5c744b6b3036dce0602b37962d0d88db852dd6d95531f0d19221cf423d64b49
AA2,59ec90e4-c5a4-4b3b-ba74-86da6bddfb6f,2025-05-03T09:58:45,8820765006,FIU039,FIP014,102,Financial Reporting,2025-03-28,2025-07-26,2025-07-26,DEPOSIT,ad0694a21fb6eeaa0089d152ae2b5f2e3c31c82174c98cfca0ab84cabe6c6c8c
AA2,28ea5943-89e2-480a-a070-aec2284b86b4,2025-02-10T18:36:58,9442301685,FIU020,FIP024,104,Account Query and Monitoring,2025-04-09,2025-07-20,2025-07-20,DEPOSIT,3a9ea9dd0f1a06c074aa94abbc9436014bc767c2fc61b564467f3a4e274f6b59
AA2,e58a8b58-eeaa-4963-ac32-6cea024af2b7,2025-03-30T22:11:13,7818909545,FIU029,FIP009,102,Financial Reporting,2025-04-24,2025-09-13,2025-09-13,INSURANCE,748b67bd9170eda5254e95a2c54ded3fa9cabce0c4110c491106af5d0ba30213
AA2,01c57471-cdc1-4ab7-b9c2-ad0da88937c6,2025-06-19T23:09:24,9834543971,FIU027,FIP033,101,Personal Finance,2025-02-12,2025-06-27,2025-06-27,MUTUAL_FUNDS,66d51e009b9491b7218a9dcf4c06499dbd80b0361396c4468bdfa593c48c1d08
AA2,9286e164-8d72-4b3f-a9e7-11b0f21d8741,2025-04-03T21:47:45,9126957961,FIU048,FIP012,102,Financial Reporting,2025-01-08,2025-03-26,2025-03-26,INSURANCE,dcb90dcdafbf41cd58f18cb19c96d2c1c5840e0a3e895d61ee7b6aca5fe95fe1
AA2,434d6638-2953-4d48-aa4c-073ea942bf2a,2025-05-15T02:47:20,8192768993,FIU044,FIP036,102,Financial Reporting,2025-04-18,2025-08-26,2025-08-26,INSURANCE,42213d1f5754528a4b84608da5d24667234e5dd66633f38b209f96fa9b3b17c0
AA2,bcf7d934-97c7-43e3-aede-26480a5fda83,2025-05-27T16:05:18,7556804966,FIU036,FIP043,101,Personal Finance,2025-01-17,2025-02-18,2025-02-18,CREDIT_CARD,88d7f436750fc7c4c356bab8ca325a803a49546d244a26aa3b3135caaffe96ba
AA2,760a42ff-7512-425d-94e6-66dc0987e2f8,2025-06-10T18:45:04,7114117251,FIU004,FIP003,101,Personal Finance,2025-04-03,2025-06-27,2025-06-27,CREDIT_CARD,bcb729eb5762b678b712173bb9dce51cdbf8c7dcb301f64acb3f349dfde33a78
AA2,31aa0f95-b617-43e1-9a97-bb05aa03d90f,2025-04-02T19:11:08,9848235356,FIU013,FIP006,103,Credit Underwriting,2025-04-20,2025-06-25,2025-06-25,INSURANCE,bacea792074107061cd5a88bc15dd26a2d33a25fc418e1504f5347370b794359
AA2,201df83b-6dea-43ad-9c4b-ff82aaf9223d,2025-03-03T20:02:27,9936325441,FIU039,FIP014,101,Personal Finance,2025-03-02,2025-06-19,2025-06-19,MUTUAL_FUNDS,13bd35254934a80715fd87021be21f4081da7565c976a4b6d72285170b5be5b4
AA2,71a264d8-d5c3-47ab-9539-07a762f72304,2025-04-18T01:54:44,7403003670,FIU007,FIP037,103,Credit Underwriting,2025-01-06,2025-02-16,2025-02-16,DEPOSIT,d2ad4f37b6515e2c5d963c4409b729f49eeed4ea2129afd9cd5a85bf482e0304
AA2,73626c92-8edc-4539-9d3f-82b5b7a30160,2025-01-27T15:27:59,8587860630,FIU019,FIP041,104,Account Query and Monitoring,2025-03-03,2025-04-03,2025-04-03,CREDIT_CARD,3913bc0be26ff8be4467a043eeba1b8002938aac84fe0aa79e8df0bbe245983c
AA2,5a741960-eee8-49d2-b952-c6d1e2b28f45,2025-03-05T17:49:32,7501080329,FIU041,FIP045,101,Personal Finance,2025-02-07,2025-05-24,2025-05-24,CREDIT_CARD,0ba46497a31ef7358d08a9348d147ca3766f89d39961ab76322a8bb3b6937bc1
AA2,7fe0ee93-16bf-4c01-99de-f4602ad0f117,2025-02-09T08:30:09,9423340029,FIU047,FIP002,104,Account Query and Monitoring,2025-01-20,2025-06-12,2025-06-12,CREDIT_CARD,146da269ad332c72cfa73a0ac45734ba848ce9a46cd2e87ec77f053502ddb0d0
AA2,91e924cb-5e96-4e92-8fda-a9951afb9d35,2025-03-15T14:41:20,9122101455,FIU018,FIP029,101,Personal Finance,2025-03-10,2025-04-30,2025-04-30,MUTUAL_FUNDS,a91fa963f9aaf36501c9deb9c5fc61ecba066d78661db61f6755216b3480a8c8
AA2,d69ad8d2-62e7-41af-8c4c-f96df058f12d,2025-05-15T22:14:28,7066350074,FIU015,FIP020,103,Credit Underwriting,2025-02-24,2025-07-08,2025-07-08,MUTUAL_FUNDS,899c24278b7e2940b7b9f21d5310ee36497164c0126aa861157b170add16f24d
AA2,cd7c6b78-d036-4421-b587-9d506b9cb38e,2025-04-26T03:48:08,9659143238,FIU005,FIP042,104,Account Query and Monitoring,2025-01-28,2025-04-28,2025-04-28,INSURANCE,236fb88c3b63b4ff91f4c70824fe49db542b762cb732248385f190ac168d0de3
AA2,99da0905-a94a-44c1-b611-c1dfe8dca22f,2025-04-12T08:09:07,9400033231,FIU033,FIP028,103,Credit Underwriting,2025-01-19,2025-06-20,2025-06-20,CREDIT_CARD,bb5d5a0af6e650ada061f603ba9bf4df764d60a2b93f6cf9a52b94a30bf791ca
AA2,bf9c6bbb-9398-4ff5-bf03-e226717c94df,2025-05-09T23:50:57,7720984367,FIU010,FIP029,102,Financial Reporting,2025-02-25,2025-04-06,2025-04-06,CREDIT_CARD,ae53fc23c3ccab4aa36ae3a7b998efdc858d8a9982e51a5b617847421574c708
AA2,ccb76246-2239-4214-8b3d-cfe567e51617,2025-03-28T16:48:44,8765165014,FIU046,FIP034,102,Financial Reporting,2025-01-23,2025-04-07,2025-04-07,CREDIT_CARD,e6e8ba08e69933a60a8d158dd50430e782d81c9d3401cf5e8522b0293dfb2d2e
AA2,0690a368-2e1b-4d26-91ff-ad2171bd9d84,2025-01-02T04:48:30,7527342426,FIU025,FIP015,101,Personal Finance,2025-01-21,2025-06-30,2025-06-30,MUTUAL_FUNDS,275ba03ec9b5275b1dc04c3a5381ff59e4318fd4df5dab78671ab6f6a4aad2fc
AA2,1c339b92-7146-4050-bcb3-94c9db0964a2,2025-06-24T18:17:20,7251137391,FIU047,FIP018,101,Personal Finance,2025-01-03,2025-04-21,2025-04-21,MUTUAL_FUNDS,022767de4400c38806317ca4b04f2b9c3434f75bcb97cd692fee9061c18c37e4
AA2,301d9434-a30f-4fdd-b343-435340b0276c,2025-01-08T01:12:53,7724317530,FIU024,FIP010,102,Financial Reporting,2025-05-31,2025-08-01,2025-08-01,CREDIT_CARD,faa8cbe645d000e53f78b82968af72f7eafea44310b3f8beaa72afd1e2ee46f9
AA2,90ce945e-6e03-4c42-a189-955f6c615006,2025-01-10T12:26:04,7601597208,FIU042,FIP035,104,Account Query and Monitoring,2025-02-15,2025-04-01,2025-04-01,MUTUAL_FUNDS,1c8c2686384289d6e72776003d3260980fd68d38061e7cde8ff86a78b11a4c5f
AA2,152ed8a3-d845-4a44-9a5c-df284ad09114,2025-01-30T22:59:50,8555471078,FIU037,FIP023,104,Account Query and Monitoring,2025-05-23,2025-09-20,2025-09-20,CREDIT_CARD,9ac8cce795a507fd1f497514ce003205be216cebe21557310d3adec2ed23ad66
AA2,20f79172-d253-4a2b-862d-c538395c02e1,2025-01-04T12:42:55,9977380356,FIU048,FIP007,103,Credit Underwriting,2025-05-23,2025-07-13,2025-07-13,MUTUAL_FUNDS,467dad0ad269deb8ef1afcd19a397b32844f95cd582d5bfe4352b35f8d80bd5f
AA2,245eba87-e1d3-43a6-8684-4d4f559ce36b,2025-02-15T04:44:25,8002769770,FIU039,FIP038,101,Personal Finance,2025-03-09,2025-09-04,2025-09-04,DEPOSIT,526ba74768107b5948649d361039b7290f6fe12e095f0f648b51c06c91518709
AA2,f5ef1b5a-246e-4513-8df3-376b5efb38c2,2025-01-22T22:09:46,7123350052,FIU034,FIP006,101,Personal Finance,2025-01-21,2025-04-22,2025-04-22,MUTUAL_FUNDS,87e950c1816bfd38751bb5d69a5c47be8d950a79dcb87c998a0fbf8a37d2587d
AA2,a231ea2d-79ed-4bba-bdde-219cae71e91e,2025-03-06T19:54:26,7066905884,FIU019,FIP007,102,Financial Reporting,2025-01-05,2025-06-12,2025-06-12,INSURANCE,b8bd466e53a273520761c4662f42ee272cbba961ed87e475bdb86c6658eb61ab
AA2,a529565c-7b6e-48a9-ad15-36d8876fa3cb,2025-02-11T10:38:43,9538050902,FIU009,FIP039,102,Financial Reporting,2025-03-13,2025-06-06,2025-06-06,MUTUAL_FUNDS,eafd2bf3664deb57fb58233a02daad8122d4198db7579a877877e908809f1466
AA2,e8c60ef6-ad75-43c6-adb0-2075930a375f,2025-01-29T18:19:29,7713374970,FIU033,FIP039,104,Account Query and Monitoring,2025-04-06,2025-06-24,2025-06-24,DEPOSIT,8e7112e7ae4d0d5922f96cdca6da67974661d6a309ec10dcfaf0ee1b38eeab71
AA2,7883f967-25f3-40db-b0fc-d4dfb734cf82,2025-04-14T05:45:50,8581967666,FIU036,FIP046,104,Account Query and Monitoring,2025-02-17,2025-04-14,2025-04-14,INSURANCE,4a02090494b0dc40742f737027dd98e8a1cb00323015b02ae7abbd68f130b286
AA2,5bceceb0-6bcc-47cf-b4d9-98271c08799f,2025-04-23T08:38:30,8954599648,FIU043,FIP004,104,Account Query and Monitoring,2025-04-04,2025-05-26,2025-05-26,MUTUAL_FUNDS,fe953f6df5cd912592a4b4fa1d9c37952ff66e4da80499ef7833f046a193680b
AA2,531d37b1-cc9b-4539-b2d1-db98df2a4be8,2025-02-02T06:42:08,9219936629,FIU025,FIP020,104,Account Query and Monitoring,2025-03-08,2025-06-10,2025-06-10,MUTUAL_FUNDS,af324ae8d756ae04cb79b4890830dadd6e4171019aa47d9b4d2abe0345165129
AA2,192db79a-9b7e-492f-9e35-470c2e27588b,2025-01-19T10:34:59,7738640893,FIU048,FIP044,103,Credit Underwriting,2025-01-29,2025-02-28,2025-02-28,CREDIT_CARD,5cbe6139db2f053b52e681f45e6ab4d5fd4b80aac2faec16703c5c6b813c4137
AA2,f28e460c-776d-4f08-bbb3-8317b02c5e3f,2025-06-25T17:47:34,8672939564,FIU014,FIP041,103,Credit Underwriting,2025-02-20,2025-06-06,2025-06-06,CREDIT_CARD,be17b7853444b26dbbc82f9f2c7afff436a36635fd5debf78973e26310494dbf
AA2,b56a76b7-0431-46e0-a1f0-85fca39a34ed,2025-04-06T11:42:08,8273612637,FIU010,FIP007,101,Personal Finance,2025-02-08,2025-07-02,2025-07-02,CREDIT_CARD,55cdfb02babbc8d42c056e24fdf4ed41ac8fb9e176ce3d5346f8db933fa7ff30
AA2,fdc82226-6cfc-4ea9-9979-e6e069f653f3,2025-03-04T21:12:34,7002862993,FIU012,FIP008,103,Credit Underwriting,2025-01-27,2025-06-05,2025-06-05,CREDIT_CARD,b83cc25d9d0ca5c3c5e729822a0f3034260270118272d9d68d24fb243e4e082d
AA2,9fd69233-2caa-41fe-bdc4-8f5f0535ddd3,2025-03-03T21:48:10,7212647772,FIU046,FIP039,101,Personal Finance,2025-04-16,2025-06-18,2025-06-18,DEPOSIT,29514142a30c6956cf2dc86c21a393e4b4c6544d3c32e998274a4519c67f7ec3
AA2,9cfe905c-f3ca-4538-aa01-5b854089e0c9,2025-05-06T20:18:52,8797073894,FIU017,FIP015,103,Credit Underwriting,2025-02-28,2025-07-30,2025-07-30,INSURANCE,1f00924e267c59a101c9a5df1fc7f82d905e5657ee75fb41016b628fb784e6a5
AA2,ad6f93ba-ef46-4e42-8ff1-a7e2224f8a6d,2025-05-24T23:51:04,8466916679,FIU024,FIP048,104,Account Query and Monitoring,2025-05-23,2025-09-02,2025-09-02,INSURANCE,61261449f20797192be3598011d023cf4866981918421a142f372cba977f5e79
AA2,6a344472-8c2d-4a49-9b25-1d3eedd5fbfa,2025-02-04T12:11:59,9439611740,FIU040,FIP029,101,Personal Finance,2025-05-22,2025-07-16,2025-07-16,DEPOSIT,e36b9e2112c89dfb2654cc5f60d0d9ddc36adf0b38128bfcc78060c89023be67
AA2,7cb37b9d-3cce-4464-9f95-382d8be04c73,2025-05-08T23:18:09,8303841440,FIU041,FIP050,104,Account Query and Monitoring,2025-01-27,2025-04-05,2025-04-05,DEPOSIT,132a3ece6c4a11bae92e714a4efa0c5a0e8fdbf94e286b01e5bda592b6e5b3dc
AA2,c685af72-8398-4676-b36e-bcb6434d818f,2025-03-12T04:44:01,7423023256,FIU010,FIP009,101,Personal Finance,2025-04-29,2025-07-15,2025-07-15,MUTUAL_FUNDS,720f54ba276bc7343f5eb80dccd09056785f27b65b59082276c2715c96b375e6
AA2,cde46a81-1001-4c0c-99da-b002772428ea,2025-06-09T19:09:41,7527737725,FIU003,FIP005,102,Financial Reporting,2025-04-10,2025-07-18,2025-07-18,MUTUAL_FUNDS,85864ef7706cc743d242e342e22d573e32452efc40443a6a5232858e296b9fde
AA2,7b1f5cbc-9a4a-4caa-8af9-89d8620531e2,2025-05-17T16:55:12,8655509044,FIU034,FIP018,103,Credit Underwriting,2025-03-15,2025-07-03,2025-07-03,INSURANCE,01ea3982e5c70d72cb0bc674238c9778404c222e085e558986ec5618ca07341f
AA2,1c0708f2-05da-4024-b0ab-5ffaf00db55f,2025-03-08T13:19:53,7070152446,FIU012,FIP020,104,Account Query and Monitoring,2025-01-02,2025-04-01,2025-04-01,CREDIT_CARD,bde68b0adfece227b50b9aa232e4ef3d35c9abd473624ccfd7d440b6e8bc68b5
AA2,3394d90b-2dbd-48f9-80e3-0a73345c170f,2025-02-21T01:04:50,9247938526,FIU044,FIP015,104,Account Query and Monitoring,2025-01-06,2025-04-02,2025-04-02,INSURANCE,dd37d09900ff3abb790d89588282b4190d5129bb51ec518ea4a0c1429ee8440a
AA2,9ac861a2-5ffc-49ee-8fbd-0c11a7be7405,2025-06-24T05:33:10,8614823948,FIU002,FIP013,102,Financial Reporting,2025-02-11,2025-04-21,2025-04-21,MUTUAL_FUNDS,5deba5192b1cfb460503d6b04ce118770a92abcc413b3a5bd14a25a2c13a3675
AA2,7495f0c9-6fb2-4a75-8338-ff3f01d6cdbb,2025-01-30T15:40:56,9620074809,FIU025,FIP049,101,Personal Finance,2025-01-05,2025-05-16,2025-05-16,DEPOSIT,bfd3880c46f6e1af5b0630efec5a741d448897caf20e51a8f95dcf93d3c6e2f3
AA2,73ed013c-b508-4a9a-be7c-c5bfa065bd67,2025-05-17T16:31:21,9451122633,FIU032,FIP016,104,Account Query and Monitoring,2025-05-10,2025-10-12,2025-10-12,CREDIT_CARD,11e934f8d8c26d9f024dba34752ac4e9a994f940c4c46d229e151c98505574d5
AA2,a9909923-d885-4da7-bbcc-c7003bc1487b,2025-04-26T10:48:21,8814107821,FIU023,FIP014,102,Financial Reporting,2025-01-11,2025-04-03,2025-04-03,DEPOSIT,a2e702f74997fb91e5570e34c2db17f31c8e31b0c204b1f80a8ed991cf36b585
AA2,97991bd0-e623-4fc7-b956-4a9ac8a9dc05,2025-02-14T06:59:09,7863022519,FIU029,FIP040,102,Financial Reporting,2025-03-08,2025-06-22,2025-06-22,CREDIT_CARD,f3bf16be87ad92c3b9f682358cc42c20f4042d8bfd6e6fd833353d5675867fc3
AA2,57ce36da-afcf-471e-a96c-96a3f714ba87,2025-04-17T17:44:47,8351326794,FIU013,FIP032,103,Credit Underwriting,2025-04-29,2025-10-18,2025-10-18,MUTUAL_FUNDS,1a2b408930ad56ed43f1b95b94a908ea8d48d63f5ccea6c199469c7e845d18c0
AA2,81b6ec45-79ce-4257-80e0-0c1c8642506b,2025-03-05T19:38:37,8652973309,FIU046,FIP018,103,Credit Underwriting,2025-05-05,2025-07-30,2025-07-30,INSURANCE,0c60030d69ad73af065d5be0ad28127f10d6a96bfbc5603f8f5ef4e08a7f4d94
AA2,270e9eaa-9920-4362-b529-bbe016bedc67,2025-05-20T17:07:38,8746889038,FIU012,FIP005,103,Credit Underwriting,2025-03-25,2025-06-21,2025-06-21,INSURANCE,3681773a3f2fe1d749bed0a3334dc9f2b6e33fa4a34614d345f01482e8c9b755
AA2,014a44ef-72b0-4f85-88b4-e2246ffb9eaa,2025-03-04T12:04:27,9629278945,FIU002,FIP042,102,Financial Reporting,2025-01-20,2025-05-10,2025-05-10,CREDIT_CARD,8eb0a3e7e88c5a5c86d4287251839c01025c76fb89b01b7aa63a237498a985c6
AA2,ba613248-00aa-4c55-9c53-36b7247506f5,2025-02-20T08:17:43,7284148102,FIU036,FIP014,104,Account Query and Monitoring,2025-01-29,2025-04-20,2025-04-20,CREDIT_CARD,542390a546d47aaeafb3ac245ecaf3357430381c4dcb2c864492a0a428987432
AA2,2bc0a409-c73e-4e8c-bc53-0e123994cdbc,2025-06-08T13:29:54,8106794313,FIU017,FIP020,102,Financial Reporting,2025-01-05,2025-06-15,2025-06-15,INSURANCE,44a2e42ab2b5a42d5bedb18a23d554abb7a986cb5feaea13f0f6a65b1a090417
AA2,0aecca5f-108c-4245-9b80-9cf043138363,2025-04-13T14:05:21,9180368832,FIU049,FIP035,103,Credit Underwriting,2025-04-19,2025-09-11,2025-09-11,CREDIT_CARD,633eccc25daf3200e4e16712bfcaf46bacc1761a1971d53500249c20e94e3089
AA2,f757b451-0e04-4d40-9980-e03fdca9c34f,2025-03-26T15:39:56,8109169604,FIU013,FIP038,104,Account Query and Monitoring,2025-05-28,2025-10-17,2025-10-17,INSURANCE,d51326d1f840ef0801367843d420c9cb357ce1437bf77ad605b4141b0b85c74b
AA2,0998482b-a7f3-4266-8eaa-1e00dea69019,2025-04-17T16:07:26,8954524937,FIU024,FIP005,102,Financial Reporting,2025-01-25,2025-06-17,2025-06-17,CREDIT_CARD,52890d553daa8d4dbe1cb94fd975912aa11be09576418f5e54d871933ab43159
AA2,0255c6ad-3ed1-40d1-baf4-46499f1b3909,2025-01-09T22:51:07,8989281734,FIU035,FIP027,104,Account Query and Monitoring,2025-02-12,2025-03-23,2025-03-23,INSURANCE,b1f8e18cb76fe64ec4fb47a490fc0b60f3a99c4d533d0166c6f7d0eda705ca78
AA2,50b98271-da7d-4366-819c-41c3108bf7cc,2025-03-20T12:26:28,7346308383,FIU011,FIP016,101,Personal Finance,2025-01-26,2025-02-27,2025-02-27,MUTUAL_FUNDS,b633c7b1097f9ee00f96f3f2f2e86d7a9394033b9d80ce5d6f81029ccb41294e
AA2,c1f5a31e-d201-4534-ad83-9efe0623d46c,2025-03-01T08:19:01,7424512117,FIU011,FIP020,102,Financial Reporting,2025-05-13,2025-10-21,2025-10-21,MUTUAL_FUNDS,17d0b170906e7f9d0adaf8996ef88c83d62fb8cae228cb525c76222aefa4a391
AA2,036ef10f-fe00-4e7e-a83e-d068f65a6cf3,2025-05-13T15:08:17,7778269439,FIU044,FIP026,101,Personal Finance,2025-01-24,2025-04-27,2025-04-27,DEPOSIT,63b92aeeb496709deb464655169538d69eb403c9dfdead7aa500a982a46e620c
AA2,e0f5e55a-98e3-4eb6-97f5-9dad9e014df8,2025-06-05T11:31:32,7524634359,FIU022,FIP016,102,Financial Reporting,2025-04-12,2025-05-16,2025-05-16,DEPOSIT,7e2dbfeff1058bb4280261f82fd4fa190cc3d8265eddab1bfefb4398fb8888f9
